-2.0, -2.0, 1.55555556, 4.0
-1.95959596, -2.0, 1.47556372, 3.840016326448321
-1.91919192, -2.0, 1.39720437, 3.6832976257932866
-1.87878788, -2.0, 1.3204775, 3.529843898034894
-1.83838384, -2.0, 1.24538312, 3.379655143173146
-1.7979798, -2.0, 1.17192123, 3.23273136120804
-1.75757576, -2.0, 1.10009183, 3.0890725521395774
-1.71717172, -2.0, 1.02989491, 2.9486787159677585
-1.67676768, -2.0, 0.96133048, 2.811549852692582
-1.63636364, -2.0, 0.89439853, 2.677685962314049
-1.5959596, -2.0, 0.82909907, 2.54708704483216
-1.55555556, -2.0, 0.7654321, 2.4197531002469135
-1.51515152, -2.0, 0.70339761, 2.2956841285583107
-1.47474747, -2.0, 0.64299561, 2.174880100271401
-1.43434343, -2.0, 0.5842261, 2.0573410751841648
-1.39393939, -2.0, 0.52708907, 1.9430670229935718
-1.35353535, -2.0, 0.47158453, 1.8320579436996225
-1.31313131, -2.0, 0.41771248, 1.724313837302316
-1.27272727, -2.0, 0.36547291, 1.6198347038016532
-1.23232323, -2.0, 0.31486583, 1.518620543197633
-1.19191919, -2.0, 0.26589124, 1.420671355490256
-1.15151515, -2.0, 0.21854913, 1.3259871406795225
-1.11111111, -2.0, 0.17283951, 1.234567898765432
-1.07070707, -2.0, 0.12876237, 1.146413629747985
-1.03030303, -2.0, 0.08631772, 1.061524333627181
-0.98989899, -2.0, 0.04550556, 0.9799000104030202
-0.94949495, -2.0, 0.00632589, 0.9015406600755024
-0.90909091, -2.0, -0.0312213, 0.826446282644628
-0.86868687, -2.0, -0.06713601, 0.7546168781103969
-0.82828283, -2.0, -0.10141822, 0.6860524464728089
-0.78787879, -2.0, -0.13406795, 0.6207529877318642
-0.74747475, -2.0, -0.1650852, 0.5587185018875624
-0.70707071, -2.0, -0.19446995, 0.4999489889399041
-0.66666667, -2.0, -0.22222222, 0.4444444488888889
-0.62626263, -2.0, -0.24834201, 0.39220488173451695
-0.58585859, -2.0, -0.2728293, 0.3432302874767881
-0.54545455, -2.0, -0.29568411, 0.2975206661157025
-0.50505051, -2.0, -0.31690644, 0.2550760176512601
-0.46464646, -2.0, -0.33649628, 0.21589633279053158
-0.42424242, -2.0, -0.35445363, 0.17998163092745642
-0.38383838, -2.0, -0.37077849, 0.1473319019610244
-0.34343434, -2.0, -0.38547087, 0.1179471458912356
-0.3030303, -2.0, -0.39853076, 0.09182736271808999
-0.26262626, -2.0, -0.40995817, 0.0689725524415876
-0.22222222, -2.0, -0.41975309, 0.0493827150617284
-0.18181818, -2.0, -0.42791552, 0.0330578505785124
-0.14141414, -2.0, -0.43444546, 0.0199979589919396
-0.1010101, -2.0, -0.43934292, 0.01020304030201
-0.06060606, -2.0, -0.4426079, 0.0036730945087236006
-0.02020202, -2.0, -0.44424038, 0.00040812161208040004
0.02020202, -2.0, -0.44424038, 0.00040812161208040004
0.06060606, -2.0, -0.4426079, 0.0036730945087236006
0.1010101, -2.0, -0.43934292, 0.01020304030201
0.14141414, -2.0, -0.43444546, 0.0199979589919396
0.18181818, -2.0, -0.42791552, 0.0330578505785124
0.22222222, -2.0, -0.41975309, 0.0493827150617284
0.26262626, -2.0, -0.40995817, 0.0689725524415876
0.3030303, -2.0, -0.39853076, 0.09182736271808999
0.34343434, -2.0, -0.38547087, 0.1179471458912356
0.38383838, -2.0, -0.37077849, 0.1473319019610244
0.42424242, -2.0, -0.35445363, 0.17998163092745642
0.46464646, -2.0, -0.33649628, 0.21589633279053158
0.50505051, -2.0, -0.31690644, 0.2550760176512601
0.54545455, -2.0, -0.29568411, 0.2975206661157025
0.58585859, -2.0, -0.2728293, 0.3432302874767881
0.62626263, -2.0, -0.24834201, 0.39220488173451695
0.66666667, -2.0, -0.22222222, 0.4444444488888889
0.70707071, -2.0, -0.19446995, 0.4999489889399041
0.74747475, -2.0, -0.1650852, 0.5587185018875624
0.78787879, -2.0, -0.13406795, 0.6207529877318642
0.82828283, -2.0, -0.10141822, 0.6860524464728089
0.86868687, -2.0, -0.06713601, 0.7546168781103969
0.90909091, -2.0, -0.0312213, 0.826446282644628
0.94949495, -2.0, 0.00632589, 0.9015406600755024
0.98989899, -2.0, 0.04550556, 0.9799000104030202
1.03030303, -2.0, 0.08631772, 1.061524333627181
1.07070707, -2.0, 0.12876237, 1.146413629747985
1.11111111, -2.0, 0.17283951, 1.234567898765432
1.15151515, -2.0, 0.21854913, 1.3259871406795225
1.19191919, -2.0, 0.26589124, 1.420671355490256
1.23232323, -2.0, 0.31486583, 1.518620543197633
1.27272727, -2.0, 0.36547291, 1.6198347038016532
1.31313131, -2.0, 0.41771248, 1.724313837302316
1.35353535, -2.0, 0.47158453, 1.8320579436996225
1.39393939, -2.0, 0.52708907, 1.9430670229935718
1.43434343, -2.0, 0.5842261, 2.0573410751841648
1.47474747, -2.0, 0.64299561, 2.174880100271401
1.51515152, -2.0, 0.70339761, 2.2956841285583107
1.55555556, -2.0, 0.7654321, 2.4197531002469135
1.5959596, -2.0, 0.82909907, 2.54708704483216
1.63636364, -2.0, 0.89439853, 2.677685962314049
1.67676768, -2.0, 0.96133048, 2.811549852692582
1.71717172, -2.0, 1.02989491, 2.9486787159677585
1.75757576, -2.0, 1.10009183, 3.0890725521395774
1.7979798, -2.0, 1.17192123, 3.23273136120804
1.83838384, -2.0, 1.24538312, 3.379655143173146
1.87878788, -2.0, 1.3204775, 3.529843898034894
1.91919192, -2.0, 1.39720437, 3.6832976257932866
1.95959596, -2.0, 1.47556372, 3.840016326448321
2.0, -2.0, 1.55555556, 4.0
-2.0, -1.95959596, 1.57333152, 4.0
-1.95959596, -1.95959596, 1.49333968, 3.861855505056316
-1.91919192, -1.95959596, 1.41498033, 3.7146932311107346
-1.87878788, -1.95959596, 1.33825347, 3.5734468493816216
-1.83838384, -1.95959596, 1.26315909, 3.430072646610703
-1.7979798, -1.95959596, 1.1896972, 3.292590561409851
-1.75757576, -1.95959596, 1.11786779, 3.155443363871012
-1.71717172, -1.95959596, 1.04767087, 3.021647471793721
-1.67676768, -1.95959596, 0.97910644, 2.8919282432745623
-1.63636364, -1.95959596, 0.91217449, 2.7657526929622205
-1.5959596, -1.95959596, 0.84687504, 2.6400227973925765
-1.55555556, -1.95959596, 0.78320806, 2.520519234226118
-1.51515152, -1.95959596, 0.72117358, 2.4016165487948142
-1.47474747, -1.95959596, 0.66077158, 2.2863735356910486
-1.43434343, -1.95959596, 0.60200206, 2.175457673607041
-1.39393939, -1.95959596, 0.54486504, 2.067620577341224
-1.35353535, -1.95959596, 0.4893605, 1.9611980293916367
-1.31313131, -1.95959596, 0.43548844, 1.8595457964444084
-1.27272727, -1.95959596, 0.38324887, 1.7605404170733643
-1.23232323, -1.95959596, 0.33264179, 1.6646274262748695
-1.19191919, -1.95959596, 0.2836672, 1.5710913027587705
-1.15151515, -1.95959596, 0.23632509, 1.481788237759876
-1.11111111, -1.95959596, 0.19061547, 1.394665962155964
-1.07070707, -1.95959596, 0.14653834, 1.3117450357685259
-1.03030303, -1.95959596, 0.10409369, 1.2305358521950165
-0.98989899, -1.95959596, 0.06328152, 1.1532250619054198
-0.94949495, -1.95959596, 0.02410185, 1.079281522467231
-0.90909091, -1.95959596, -0.01344534, 1.0071098305271307
-0.86868687, -1.95959596, -0.04936004, 0.9392196722606981
-0.82828283, -1.95959596, -0.08364226, 0.8743628160259704
-0.78787879, -1.95959596, -0.11629199, 0.8116260194527604
-0.74747475, -1.95959596, -0.14730923, 0.7525838819434717
-0.70707071, -1.95959596, -0.17669399, 0.6968542403182155
-0.66666667, -1.95959596, -0.20444626, 0.6435982851245352
-0.62626263, -1.95959596, -0.23056604, 0.5934633631723544
-0.58585859, -1.95959596, -0.25505334, 0.5469294344680293
-0.54545455, -1.95959596, -0.27790815, 0.5029196766152096
-0.50505051, -1.95959596, -0.29913047, 0.46230717751622313
-0.46464646, -1.95959596, -0.31872031, 0.4246384407912194
-0.42424242, -1.95959596, -0.33667766, 0.3902498615491758
-0.38383838, -1.95959596, -0.35300253, 0.3589745066840741
-0.34343434, -1.95959596, -0.36769491, 0.33059556941882395
-0.3030303, -1.95959596, -0.3807548, 0.30537938189454095
-0.26262626, -1.95959596, -0.3921822, 0.2834771850603158
-0.22222222, -1.95959596, -0.40197712, 0.264524452238916
-0.18181818, -1.95959596, -0.41013955, 0.24884878688727546
-0.14141414, -1.95959596, -0.4166695, 0.23622204815626546
-0.1010101, -1.95959596, -0.42156696, 0.2267482890112129
-0.06060606, -1.95959596, -0.42483193, 0.2204566977737817
-0.02020202, -1.95959596, -0.42646442, 0.21730905938827613
0.02020202, -1.95959596, -0.42646442, 0.21733633005401715
0.06060606, -1.95959596, -0.42483193, 0.22046227604893245
0.1010101, -1.95959596, -0.42156696, 0.22677800878353846
0.14141414, -1.95959596, -0.4166695, 0.2361912159370454
0.18181818, -1.95959596, -0.41013955, 0.24881655364120248
0.22222222, -1.95959596, -0.40197712, 0.2646045731764641
0.26262626, -1.95959596, -0.3921822, 0.28342066397078874
0.3030303, -1.95959596, -0.3807548, 0.3054287354167823
0.34343434, -1.95959596, -0.36769491, 0.33056989648791746
