x,y,z,u
-1.87226229, -2.31652792, 0.46989737, 3.6189969642571715
-1.80879577, -2.31652792, 0.57090954, 3.8642969957692914
-1.74532925, -2.31652792, 0.66201006, 4.084913578696192
-1.68186273, -2.31652792, 0.74245237, 4.294309991149425
-1.61839622, -2.31652792, 0.81177524, 4.47970338140438
-1.5549297, -2.31652792, 0.86978858, 4.643056146212427
-1.49146318, -2.31652792, 0.91655359, 4.7856726297094445
-1.42799666, -2.31652792, 0.95235807, 4.906263149039743
-1.36453014, -2.31652792, 0.97768845, 5.008650555757042
-1.30106362, -2.31652792, 0.99319939, 5.095132100604445
-1.23759711, -2.31652792, 0.99968245, 5.172773175306489
-1.17413059, -2.31652792, 0.99803455, 5.245927585582311
-1.11066407, -2.31652792, 0.98922749, 5.3203414128326045
-1.04719755, -2.31652792, 0.97427906, 5.399505848943579
-0.98373103, -2.31652792, 0.95422667, 5.485997307341069
-0.92026451, -2.31652792, 0.93010371, 5.580374467659747
-0.856798, -2.31652792, 0.90291924, 5.679366750632684
-0.79333148, -2.31652792, 0.87364102, 5.781629190400352
-0.72986496, -2.31652792, 0.84318196, 5.887714710476504
-0.66639844, -2.31652792, 0.81238985, 5.993750000608633
-0.60293192, -2.31652792, 0.78204021, 6.097009358046334
-0.53946541, -2.31652792, 0.75283189, 6.196363534950062
-0.47599889, -2.31652792, 0.72538509, 6.289092709708942
-0.41253237, -2.31652792, 0.70024124, 6.375034808544101
-0.34906585, -2.31652792, 0.67786451, 6.451520998621649
-0.28559933, -2.31652792, 0.65864425, 6.516932069037389
-0.22213281, -2.31652792, 0.6428981, 6.5706801371565815
-0.1586663, -2.31652792, 0.6308752, 6.611861420111674
-0.09519978, -2.31652792, 0.62275931, 6.639663352967622
-0.03173326, -2.31652792, 0.61867138, 6.653669681322694
0.03173326, -2.31652792, 0.61867138, 6.653667927751914
0.09519978, -2.31652792, 0.62275931, 6.639638298841384
0.1586663, -2.31652792, 0.6308752, 6.611796987100212
0.22213281, -2.31652792, 0.6428981, 6.570664903414488
0.28559933, -2.31652792, 0.65864425, 6.516646570596824
0.34906585, -2.31652792, 0.67786451, 6.451173661973435
0.41253237, -2.31652792, 0.70024124, 6.3751755599295885
0.47599889, -2.31652792, 0.72538509, 6.289580490644311
0.53946541, -2.31652792, 0.75283189, 6.195848636383724
0.60293192, -2.31652792, 0.78204021, 6.097211814068066
0.66639844, -2.31652792, 0.81238985, 5.993328060566431
0.72986496, -2.31652792, 0.84318196, 5.887503043684249
0.79333148, -2.31652792, 0.87364102, 5.783115003505025
0.856798, -2.31652792, 0.90291924, 5.679352361846437
0.92026451, -2.31652792, 0.93010371, 5.579213699462397
0.98373103, -2.31652792, 0.95422667, 5.4866067692490885
1.04719755, -2.31652792, 0.97427906, 5.4005433573664545
1.11066407, -2.31652792, 0.98922749, 5.320050839436354
1.17413059, -2.31652792, 0.99803455, 5.244834835151745
1.23759711, -2.31652792, 0.99968245, 5.171584270965687
1.30106362, -2.31652792, 0.99319939, 5.0946207871096805
1.36453014, -2.31652792, 0.97768845, 5.008124528645214
1.42799666, -2.31652792, 0.95235807, 4.9069580477579375
1.49146318, -2.31652792, 0.91655359, 4.785425757442066
1.5549297, -2.31652792, 0.86978858, 4.642204787575535
1.61839622, -2.31652792, 0.81177524, 4.478861564937994
1.68186273, -2.31652792, 0.74245237, 4.291321916673714
1.74532925, -2.31652792, 0.66201006, 4.087081965835621
1.80879577, -2.31652792, 0.57090954, 3.8625309770032494
1.87226229, -2.31652792, 0.46989737, 3.619692561958228
1.93572881, -2.31652792, 0.36001268, 3.3717751986301248
1.99919533, -2.31652792, 0.24258653, 3.107665376643773
2.06266184, -2.31652792, 0.11923279, 2.846663644151867
2.12612836, -2.31652792, -0.00817009, 2.5909707114116833
2.18959488, -2.31652792, -0.13750666, 2.33429095591368
2.2530614, -2.31652792, -0.2664613, 2.0968193876153003
2.31652792, -2.31652792, -0.39256391, 1.8646964588375066
2.37999443, -2.31652792, -0.51324377, 1.6619991180874203
2.44346095, -2.31652792, -0.62589052, 1.4725456305696998
2.50692747, -2.31652792, -0.72792081, 1.3124248659150155
2.57039399, -2.31652792, -0.816849, 1.172330906037132
2.63386051, -2.31652792, -0.89036002, 1.053179394478014
2.69732703, -2.31652792, -0.94638204, 0.9566538532941474
2.76079354, -2.31652792, -0.98315695, 0.8788469177621943
2.82426006, -2.31652792, -0.99930604, 0.8135009906154661
2.88772658, -2.31652792, -0.99388861, 0.7516254434503713
2.9511931, -2.31652792, -0.9664513, 0.6823461022284144
3.01465962, -2.31652792, -0.91706589, 0.6024094952217373
3.07812614, -2.31652792, -0.84635387, 0.5061838412673533
3.14159265, -2.31652792, -0.7554961, 0.40270520830491213
-3.14159265, -2.2530614, -0.82397802, 0.4471418262802935
-3.07812614, -2.2530614, -0.90122204, 0.5521810057357195
-3.01465962, -2.2530614, -0.95676278, 0.6402125150175245
-2.9511931, -2.2530614, -0.98976346, 0.7150759664539137
-2.88772658, -2.2530614, -0.9999717, 0.7811066860013225
-2.82426006, -2.2530614, -0.98769995, 0.8479163157326194
-2.76079354, -2.2530614, -0.95379106, 0.9261547738053272
-2.69732703, -2.2530614, -0.89957061, 1.0241466650111595
-2.63386051, -2.2530614, -0.82678826, 1.1399291812020038
-2.57039399, -2.2530614, -0.73755044, 1.2851653378615864
-2.50692747, -2.2530614, -0.63424679, 1.4549592314572486
-2.44346095, -2.2530614, -0.51947311, 1.647907407759451
-2.37999443, -2.2530614, -0.39595306, 1.8653425689715306
-2.31652792, -2.2530614, -0.2664613, 2.0942436814236824
-2.2530614, -2.2530614, -0.13374998, 2.338351014493333
-2.18959488, -2.2530614, -0.00048079, 2.6074870013601354
-2.12612836, -2.2530614, 0.13083587, 2.8800445386832183
-2.06266184, -2.2530614, 0.25789344, 3.150793347546641
-1.99919533, -2.2530614, 0.37863219, 3.4154603763842193
-1.93572881, -2.2530614, 0.49127234, 3.6804697982798693
-1.87226229, -2.2530614, 0.59433705, 3.9309205509736835
-1.80879577, -2.2530614, 0.6866652, 4.160332633197337
-1.74532925, -2.2530614, 0.7674147, 4.370503397353812
-1.68186273, -2.2530614, 0.83605681, 4.558781922471644
-1.61839622, -2.2530614, 0.8923625, 4.721531821551516
-1.5549297, -2.2530614, 0.93638201, 4.863513624317182
-1.49146318, -2.2530614, 0.96841884, 4.982806981792959
-1.42799666, -2.2530614, 0.9889994, 5.082365288203653
-1.36453014, -2.2530614, 0.99883989, 5.169243976625162
-1.30106362, -2.2530614, 0.99881142, 5.250283101888701
-1.23759711, -2.2530614, 0.9899049, 5.334179578205429
-1.17413059, -2.2530614, 0.97319659, 5.423272804603142
-1.11066407, -2.2530614, 0.94981542, 5.52344251601034
-1.04719755, -2.2530614, 0.9209129, 5.632161961636684
-0.98373103, -2.2530614, 0.88763609, 5.75296230677723
-0.92026451, -2.2530614, 0.85110435, 5.880166580835021
-0.856798, -2.2530614, 0.81238985, 6.011452440816374
-0.79333148, -2.2530614, 0.77250211, 6.148347441606397
-0.72986496, -2.2530614, 0.7323765, 6.284398376128371
-0.66639844, -2.2530614, 0.69286632, 6.418532260337384
-0.60293192, -2.2530614, 0.65473836, 6.548783140120971
-0.53946541, -2.2530614, 0.61867138, 6.670995814522785
-0.47599889, -2.2530614, 0.58525698, 6.785528274283501
-0.41253237, -2.2530614, 0.55500254, 6.889687673490564
-0.34906585, -2.2530614, 0.5283354, 6.9813191192036586
-0.28559933, -2.2530614, 0.50560804, 7.060082866288338
-0.22213281, -2.2530614, 0.48710346, 7.124316900726732
-0.1586663, -2.2530614, 0.47304055, 7.173056470637299
-0.09519978, -2.2530614, 0.46357881, 7.205963947080982
-0.03173326, -2.2530614, 0.45882228, 7.222508706204985
0.03173326, -2.2530614, 0.45882228, 7.222515787896765
0.09519978, -2.2530614, 0.46357881, 7.2059439148952436
0.1586663, -2.2530614, 0.47304055, 7.173048860183445
0.22213281, -2.2530614, 0.48710346, 7.124162100300017
0.28559933, -2.2530614, 0.50560804, 7.0600144867284405
0.34906585, -2.2530614, 0.5283354, 6.981456956485453
0.41253237, -2.2530614, 0.55500254, 6.889160288894677
0.47599889, -2.2530614, 0.58525698, 6.785481957529646
0.53946541, -2.2530614, 0.61867138, 6.671330623120617
0.60293192, -2.2530614, 0.65473836, 6.548127036416968
0.66639844, -2.2530614, 0.69286632, 6.418233908960993
0.72986496, -2.2530614, 0.7323765, 6.284921647394827
0.79333148, -2.2530614, 0.77250211, 6.147839486890053
0.856798, -2.2530614, 0.81238985, 6.0131936175914245
0.92026451, -2.2530614, 0.85110435, 5.880149779573413
0.98373103, -2.2530614, 0.88763609, 5.751876982178711
1.04719755, -2.2530614, 0.9209129, 5.633779249026419
1.11066407, -2.2530614, 0.94981542, 5.5225280977198
1.17413059, -2.2530614, 0.97319659, 5.42335924678405
1.23759711, -2.2530614, 0.9899049, 5.3329337945219155
1.30106362, -2.2530614, 0.99881142, 5.250306484252098
1.36453014, -2.2530614, 0.99883989, 5.169119394553276
1.42799666, -2.2530614, 0.9889994, 5.081826538385311
1.49146318, -2.2530614, 0.96841884, 4.981606369798092
1.5549297, -2.2530614, 0.93638201, 4.863796286989525
1.61839622, -2.2530614, 0.8923625, 4.722257346405975
1.68186273, -2.2530614, 0.83605681, 4.557980318521732
1.74532925, -2.2530614, 0.7674147, 4.3683447906707515
1.80879577, -2.2530614, 0.6866652, 4.158520772112424
1.87226229, -2.2530614, 0.59433705, 3.9281396435850464
1.93572881, -2.2530614, 0.49127234, 3.680744126190898
1.99919533, -2.2530614, 0.37863219, 3.4211737469437833
2.06266184, -2.2530614, 0.25789344, 3.1521210601082372
2.12612836, -2.2530614, 0.13083587, 2.873341365970199
2.18959488, -2.2530614, -0.00048079, 2.6092773310004396
2.2530614, -2.2530614, -0.13374998, 2.342234178819797
2.31652792, -2.2530614, -0.2664613, 2.094763876562267
2.37999443, -2.2530614, -0.39595306, 1.8614370348773315
2.44346095, -2.2530614, -0.51947311, 1.645745440531856
2.50692747, -2.2530614, -0.63424679, 1.4510057821870024
2.57039399, -2.2530614, -0.73755044, 1.2873442676015354
2.63386051, -2.2530614, -0.82678826, 1.1450280821457977
2.69732703, -2.2530614, -0.89957061, 1.0249549612014714
2.76079354, -2.2530614, -0.95379106, 0.9274918101465183
2.82426006, -2.2530614, -0.98769995, 0.8487171559512375
2.88772658, -2.2530614, -0.9999717, 0.7812558554271132
2.9511931, -2.2530614, -0.98976346, 0.7149760586719497
3.01465962, -2.2530614, -0.95676278, 0.6403782361687183
3.07812614, -2.2530614, -0.90122204, 0.5523083471978714
3.14159265, -2.2530614, -0.82397802, 0.4473620723762944
-3.14159265, -2.18959488, -0.88116341, 0.49196019329623203
-3.07812614, -2.18959488, -0.94381744, 0.5893802758086467
-3.01465962, -2.18959488, -0.98344869, 0.6716523316360876
-2.9511931, -2.18959488, -0.99958796, 0.7418437328615216
-2.88772658, -2.18959488, -0.99237005, 0.8104484072778843
-2.82426006, -2.18959488, -0.96250396, 0.8895819835898099
-2.76079354, -2.18959488, -0.9112282, 0.9868350659662533
-2.69732703, -2.18959488, -0.84025318, 1.1051090194609887
-2.63386051, -2.18959488, -0.75169327, 1.2502759566332902
-2.57039399, -2.18959488, -0.64799088, 1.422359597577551
-2.50692747, -2.18959488, -0.53183553, 1.6188543055329379
-2.44346095, -2.18959488, -0.40608046, 1.8363401986357841
-2.37999443, -2.18959488, -0.27365949, 2.0743281356132615
-2.31652792, -2.18959488, -0.13750666, 2.3351338233053185
-2.2530614, -2.18959488, -0.00048079, 2.606594099630425
-2.18959488, -2.18959488, 0.13470291, 2.8897441499519934
-2.12612836, -2.18959488, 0.26553284, 3.169815611647658
-2.06266184, -2.18959488, 0.38975107, 3.4460616411783644
-1.99919533, -2.18959488, 0.50539297, 3.7201657931582472
-1.93572881, -2.18959488, 0.61081567, 3.9774513205838793
-1.87226229, -2.18959488, 0.70471562, 4.2143557469854
-1.80879577, -2.18959488, 0.78613528, 4.4264270017013185
-1.74532925, -2.18959488, 0.8544598, 4.620122590065459
-1.68186273, -2.18959488, 0.90940458, 4.784005732626973
-1.61839622, -2.18959488, 0.95099478, 4.925444960261856
-1.5549297, -2.18959488, 0.97953822, 5.0430156614827
-1.49146318, -2.18959488, 0.99559304, 5.142461948079603
-1.42799666, -2.18959488, 0.99993165, 5.232105247615824
-1.36453014, -2.18959488, 0.99350241, 5.3213896895936355
-1.30106362, -2.18959488, 0.97739049, 5.417615065581546
-1.23759711, -2.18959488, 0.95277918, 5.527420135125162
-1.17413059, -2.18959488, 0.9209129, 5.649168893346596
-1.11066407, -2.18959488, 0.88306278, 5.783997437193598
-1.04719755, -2.18959488, 0.84049574, 5.9321986761573156
-0.98373103, -2.18959488, 0.79444754, 6.09012896968968
-0.92026451, -2.18959488, 0.74610024, 6.252678411140426
-0.856798, -2.18959488, 0.69656432, 6.421995051270806
-0.79333148, -2.18959488, 0.64686523, 6.590907084515121
-0.72986496, -2.18959488, 0.59793445, 6.75648724410612
-0.66639844, -2.18959488, 0.55060459, 6.918853017250001
-0.60293192, -2.18959488, 0.50560804, 7.072822949526316
-0.53946541, -2.18959488, 0.46357881, 7.2190800023131185
-0.47599889, -2.18959488, 0.42505677, 7.353623330100638
-0.41253237, -2.18959488, 0.39049381, 7.474234170573386
-0.34906585, -2.18959488, 0.3602612, 7.580174459542121
-0.28559933, -2.18959488, 0.33465754, 7.670072217199003
-0.22213281, -2.18959488, 0.31391685, 7.743311629637179
-0.1586663, -2.18959488, 0.29821602, 7.798926920126556
-0.09519978, -2.18959488, 0.28768147, 7.836254534507274
-0.03173326, -2.18959488, 0.28239436, 7.855047094489713
0.03173326, -2.18959488, 0.28239436, 7.855004648069083
0.09519978, -2.18959488, 0.28768147, 7.836246008963412
0.1586663, -2.18959488, 0.29821602, 7.798906415471112
0.22213281, -2.18959488, 0.31391685, 7.74340625497042
0.28559933, -2.18959488, 0.33465754, 7.670335014874646
0.34906585, -2.18959488, 0.3602612, 7.579943933551035
0.41253237, -2.18959488, 0.39049381, 7.474269729788067
0.47599889, -2.18959488, 0.42505677, 7.353650462544014
0.53946541, -2.18959488, 0.46357881, 7.219170794052146
0.60293192, -2.18959488, 0.50560804, 7.073068318884535
0.66639844, -2.18959488, 0.55060459, 6.919257625101035
0.72986496, -2.18959488, 0.59793445, 6.7560027758065635
0.79333148, -2.18959488, 0.64686523, 6.5903528450404965
0.856798, -2.18959488, 0.69656432, 6.421666003462375
0.92026451, -2.18959488, 0.74610024, 6.253738453995474
0.98373103, -2.18959488, 0.79444754, 6.089667023134186
1.04719755, -2.18959488, 0.84049574, 5.932632195992432
1.11066407, -2.18959488, 0.88306278, 5.784848113440974
1.17413059, -2.18959488, 0.9209129, 5.648713308067458
1.23759711, -2.18959488, 0.95277918, 5.5257794999374354
1.30106362, -2.18959488, 0.97739049, 5.417360607328112
1.36453014, -2.18959488, 0.99350241, 5.3220382957482
1.42799666, -2.18959488, 0.99993165, 5.23302856389838
1.49146318, -2.18959488, 0.99559304, 5.141388086272303
1.5549297, -2.18959488, 0.97953822, 5.042078979282176
1.61839622, -2.18959488, 0.95099478, 4.924998585985986
1.68186273, -2.18959488, 0.90940458, 4.7837966211762435
1.74532925, -2.18959488, 0.8544598, 4.619469528776811
1.80879577, -2.18959488, 0.78613528, 4.42589163162719
1.87226229, -2.18959488, 0.70471562, 4.213633747496719
1.93572881, -2.18959488, 0.61081567, 3.9725125177746015
1.99919533, -2.18959488, 0.50539297, 3.7214473256392906
2.06266184, -2.18959488, 0.38975107, 3.452209467568629
2.12612836, -2.18959488, 0.26553284, 3.173201459797319
2.18959488, -2.18959488, 0.13470291, 2.883833642283803
2.2530614, -2.18959488, -0.00048079, 2.60914326135829
2.31652792, -2.18959488, -0.13750666, 2.332478021491693
2.37999443, -2.18959488, -0.27365949, 2.073744488638705
2.44346095, -2.18959488, -0.40608046, 1.8360364216791045
2.50692747, -2.18959488, -0.53183553, 1.6190870764450107
2.57039399, -2.18959488, -0.64799088, 1.4211515338973157
2.63386051, -2.18959488, -0.75169327, 1.2495562863980296
2.69732703, -2.18959488, -0.84025318, 1.107408615306493
2.76079354, -2.18959488, -0.9112282, 0.9872846743393323
2.82426006, -2.18959488, -0.96250396, 0.8894654892146281
2.88772658, -2.18959488, -0.99237005, 0.8109977690282513
2.9511931, -2.18959488, -0.99958796, 0.7419921231346185
3.01465962, -2.18959488, -0.98344869, 0.6710705717798133
3.07812614, -2.18959488, -0.94381744, 0.5894196961328685
3.14159265, -2.18959488, -0.88116341, 0.4923877314605771
-3.14159265, -2.12612836, -0.92691777, 0.5299287961752556
-3.07812614, -2.12612836, -0.97423184, 0.6196628104989474
-3.01465962, -2.12612836, -0.99745394, 0.6961880462756951
-2.9511931, -2.12612836, -0.99650174, 0.7667660219483164
-2.88772658, -2.12612836, -0.97191079, 0.8454312250727269
-2.82426006, -2.12612836, -0.9247942, 0.9408980912720548
-2.76079354, -2.12612836, -0.85678748, 1.0596429282492275
-2.69732703, -2.12612836, -0.76998103, 1.2044273914198618
-2.63386051, -2.12612836, -0.6668429, 1.376921325696573
-2.57039399, -2.12612836, -0.55013472, 1.5735817434402084
-2.50692747, -2.12612836, -0.4228236, 1.791727881134732
-2.44346095, -2.12612836, -0.28799307, 2.043417060895917
-2.37999443, -2.12612836, -0.14875572, 2.3108883497921533
-2.31652792, -2.12612836, -0.00817009, 2.583823662506858
-2.2530614, -2.12612836, 0.13083587, 2.881559595920447
-2.18959488, -2.12612836, 0.26553284, 3.172202325216292
-2.12612836, -2.12612836, 0.39344817, 3.4531782728249047
-2.06266184, -2.12612836, 0.51241285, 3.7390017659330095
-1.99919533, -2.12612836, 0.62059661, 4.006970918268768
-1.93572881, -2.12612836, 0.71653107, 4.249840635619938
-1.87226229, -2.12612836, 0.79912091, 4.467299142070266
-1.80879577, -2.12612836, 0.86764388, 4.6638939560472075
-1.74532925, -2.12612836, 0.92174019, 4.830905304936784
-1.68186273, -2.12612836, 0.96139281, 4.972642807929657
-1.61839622, -2.12612836, 0.98689971, 5.090439744890768
-1.5549297, -2.12612836, 0.99883989, 5.192125423754708
-1.49146318, -2.12612836, 0.99803455, 5.2857535436674405
-1.42799666, -2.12612836, 0.98550531, 5.385940619542797
-1.36453014, -2.12612836, 0.96243086, 5.497783194830664
-1.30106362, -2.12612836, 0.93010371, 5.6282489793818415
-1.23759711, -2.12612836, 0.88988832, 5.774354930138112
-1.17413059, -2.12612836, 0.84318196, 5.934891291928826
-1.11066407, -2.12612836, 0.79137903, 6.113633574670463
-1.04719755, -2.12612836, 0.73583989, 6.3012098513127235
-0.98373103, -2.12612836, 0.67786451, 6.49766244968952
-0.92026451, -2.12612836, 0.61867138, 6.700077763477134
-0.856798, -2.12612836, 0.55938167, 6.901009019368253
-0.79333148, -2.12612836, 0.50100852, 7.100087950597176
-0.72986496, -2.12612836, 0.44445124, 7.297365886027645
-0.66639844, -2.12612836, 0.39049381, 7.483926943737631
-0.60293192, -2.12612836, 0.33980731, 7.662985194061531
-0.53946541, -2.12612836, 0.2929554, 7.827586529253661
-0.47599889, -2.12612836, 0.25040233, 7.978548438496927
-0.41253237, -2.12612836, 0.2125227, 8.11292835451675
-0.34906585, -2.12612836, 0.17961212, 8.231148715720865
-0.28559933, -2.12612836, 0.15189836, 8.330734678108223
-0.22213281, -2.12612836, 0.12955199, 8.41130795424713
-0.1586663, -2.12612836, 0.11269635, 8.4721968240155
-0.09519978, -2.12612836, 0.10141593, 8.513059234524507
-0.03173326, -2.12612836, 0.09576321, 8.533526141841016
0.03173326, -2.12612836, 0.09576321, 8.533547588405662
0.09519978, -2.12612836, 0.10141593, 8.513141535301813
0.1586663, -2.12612836, 0.11269635, 8.472320687055522
0.22213281, -2.12612836, 0.12955199, 8.411386021690069
0.28559933, -2.12612836, 0.15189836, 8.330869204374167
0.34906585, -2.12612836, 0.17961212, 8.231286608223574
0.41253237, -2.12612836, 0.2125227, 8.113406603377452
0.47599889, -2.12612836, 0.25040233, 7.978433036738683
0.53946541, -2.12612836, 0.2929554, 7.827421947520029
0.60293192, -2.12612836, 0.33980731, 7.6629675293300545
0.66639844, -2.12612836, 0.39049381, 7.484180644462668
0.72986496, -2.12612836, 0.44445124, 7.297029336540914
0.79333148, -2.12612836, 0.50100852, 7.100821749274104
0.856798, -2.12612836, 0.55938167, 6.900525518798592
0.92026451, -2.12612836, 0.61867138, 6.698060730114607
0.98373103, -2.12612836, 0.67786451, 6.4989469757101235
1.04719755, -2.12612836, 0.73583989, 6.301022994378212
1.11066407, -2.12612836, 0.79137903, 6.114638499889394
1.17413059, -2.12612836, 0.84318196, 5.93567672626392
1.23759711, -2.12612836, 0.88988832, 5.7729806089072495
1.30106362, -2.12612836, 0.93010371, 5.626737241560851
1.36453014, -2.12612836, 0.96243086, 5.498617307675152
1.42799666, -2.12612836, 0.98550531, 5.386967951204278
1.49146318, -2.12612836, 0.99803455, 5.2863956212664105
1.5549297, -2.12612836, 0.99883989, 5.192227346541023
1.61839622, -2.12612836, 0.98689971, 5.0894009862667575
1.68186273, -2.12612836, 0.96139281, 4.9719301140207355
1.74532925, -2.12612836, 0.92174019, 4.830803078818841
1.80879577, -2.12612836, 0.86764388, 4.664231187629865
1.87226229, -2.12612836, 0.79912091, 4.467630992629911
1.93572881, -2.12612836, 0.71653107, 4.2487832159383325
1.99919533, -2.12612836, 0.62059661, 4.000992257627379
2.06266184, -2.12612836, 0.51241285, 3.739188662539805
2.12612836, -2.12612836, 0.39344817, 3.462735285595441
2.18959488, -2.12612836, 0.26553284, 3.1734598467115416
2.2530614, -2.12612836, 0.13083587, 2.874529227207499
2.31652792, -2.12612836, -0.00817009, 2.591638070728976
2.37999443, -2.12612836, -0.14875572, 2.3035159212478162
2.44346095, -2.12612836, -0.28799307, 2.042011508866492
2.50692747, -2.12612836, -0.4228236, 1.7925315785087748
2.57039399, -2.12612836, -0.55013472, 1.5733771353524049
2.63386051, -2.12612836, -0.6668429, 1.378453227528356
2.69732703, -2.12612836, -0.76998103, 1.2044115892269651
2.76079354, -2.12612836, -0.85678748, 1.0581341704375715
2.82426006, -2.12612836, -0.9247942, 0.9411563139000603
2.88772658, -2.12612836, -0.97191079, 0.8459674836815415
2.9511931, -2.12612836, -0.99650174, 0.7676056059824293
3.01465962, -2.12612836, -0.99745394, 0.6960957424408118
3.07812614, -2.12612836, -0.97423184, 0.6201194889672536
3.14159265, -2.12612836, -0.92691777, 0.5298079334491228
-3.14159265, -2.06266184, -0.96131202, 0.5609834446310755
-3.07812614, -2.06266184, -0.99276054, 0.6433069698557268
-3.01465962, -2.06266184, -0.99930604, 0.7166680760529843
-2.9511931, -2.06266184, -0.98126792, 0.794466728297145
-2.88772658, -2.06266184, -0.93959148, 0.8887010073919732
-2.82426006, -2.06266184, -0.87579677, 1.0061125888932405
-2.76079354, -2.06266184, -0.79191295, 1.146951548737792
-2.69732703, -2.06266184, -0.6904009, 1.314504671307861
-2.63386051, -2.06266184, -0.57406692, 1.517460871950606
-2.57039399, -2.06266184, -0.44597081, 1.7376343561410337
-2.50692747, -2.06266184, -0.30933116, 1.993863263782049
-2.44346095, -2.06266184, -0.16743123, 2.2647932020686756
-2.37999443, -2.06266184, -0.023528, 2.5453743824686725
-2.31652792, -2.06266184, 0.11923279, 2.850916549770723
-2.2530614, -2.06266184, 0.25789344, 3.1528071690160053
-2.18959488, -2.06266184, 0.38975107, 3.4452979362180214
-2.12612836, -2.06266184, 0.51241285, 3.7392205671231804
-2.06266184, -2.06266184, 0.62383881, 4.014345811178353
-1.99919533, -2.06266184, 0.7223717, 4.267428764366319
-1.93572881, -2.06266184, 0.8067538, 4.49130207471599
-1.87226229, -2.06266184, 0.87613118, 4.692948730184217
-1.80879577, -2.06266184, 0.93004612, 4.863778674233953
-1.74532925, -2.06266184, 0.96841884, 5.00653173491547
-1.68186273, -2.06266184, 0.99151993, 5.125911707649614
-1.61839622, -2.06266184, 0.99993517, 5.229893739976271
-1.5549297, -2.06266184, 0.99452434, 5.331172771401617
-1.49146318, -2.06266184, 0.97637599, 5.442543461138804
-1.42799666, -2.06266184, 0.9467599, 5.571719241449507
-1.36453014, -2.06266184, 0.90707893, 5.723200614761117
-1.30106362, -2.06266184, 0.85882196, 5.894136305796386
-1.23759711, -2.06266184, 0.80351931, 6.0814558212242735
-1.17413059, -2.06266184, 0.7427018, 6.289329309013942
-1.11066407, -2.06266184, 0.67786451, 6.508580063241514
-1.04719755, -2.06266184, 0.61043585, 6.737024529875428
-0.98373103, -2.06266184, 0.54175256, 6.9718361196798995
-0.92026451, -2.06266184, 0.47304055, 7.2060171701142535
-0.856798, -2.06266184, 0.40540188, 7.442035630486493
-0.79333148, -2.06266184, 0.33980731, 7.670801997545665
-0.72986496, -2.06266184, 0.27709422, 7.891733482785681
-0.66639844, -2.06266184, 0.21796908, 8.1026424882296
-0.60293192, -2.06266184, 0.16301399, 8.298926578782535
-0.53946541, -2.06266184, 0.11269635, 8.479734665317228
-0.47599889, -2.06266184, 0.06738085, 8.643165636666511
-0.41253237, -2.06266184, 0.02734308, 8.789670720997583
-0.34906585, -2.06266184, -0.00721619, 8.915829861890234
-0.28559933, -2.06266184, -0.03615672, 9.022490917563333
-0.22213281, -2.06266184, -0.05938526, 9.108027789266155
-0.1586663, -2.06266184, -0.0768433, 9.172644764465293
-0.09519978, -2.06266184, -0.08849661, 9.215863448556819
-0.03173326, -2.06266184, -0.09432707, 9.237496249067647
0.03173326, -2.06266184, -0.09432707, 9.2376095148397
0.09519978, -2.06266184, -0.08849661, 9.215947638114615
0.1586663, -2.06266184, -0.0768433, 9.172812313819708
0.22213281, -2.06266184, -0.05938526, 9.108311424408999
0.28559933, -2.06266184, -0.03615672, 9.0225551124886
0.34906585, -2.06266184, -0.00721619, 8.916514195086059
0.41253237, -2.06266184, 0.02734308, 8.790071798379557
0.47599889, -2.06266184, 0.06738085, 8.643650838495542
0.53946541, -2.06266184, 0.11269635, 8.480263646341486
0.60293192, -2.06266184, 0.16301399, 8.298025710438363
0.66639844, -2.06266184, 0.21796908, 8.102729988663198
0.72986496, -2.06266184, 0.27709422, 7.89312440817384
0.79333148, -2.06266184, 0.33980731, 7.671034608849594
0.856798, -2.06266184, 0.40540188, 7.440106507415624
0.92026451, -2.06266184, 0.47304055, 7.207184705514542
0.98373103, -2.06266184, 0.54175256, 6.970209119903602
1.04719755, -2.06266184, 0.61043585, 6.738321124670284
1.11066407, -2.06266184, 0.67786451, 6.508520282375099
1.17413059, -2.06266184, 0.7427018, 6.28967325484475
1.23759711, -2.06266184, 0.80351931, 6.0810394813167195
1.30106362, -2.06266184, 0.85882196, 5.893323590829593
1.36453014, -2.06266184, 0.90707893, 5.723264863860627
1.42799666, -2.06266184, 0.9467599, 5.573271448513533
1.49146318, -2.06266184, 0.97637599, 5.443467088477269
1.5549297, -2.06266184, 0.99452434, 5.333162620618365
1.61839622, -2.06266184, 0.99993517, 5.23124342114982
1.68186273, -2.06266184, 0.99151993, 5.125583687840069
1.74532925, -2.06266184, 0.96841884, 5.005476621150189
1.80879577, -2.06266184, 0.93004612, 4.863842418152322
1.87226229, -2.06266184, 0.87613118, 4.693734542154251
1.93572881, -2.06266184, 0.8067538, 4.492234765677844
1.99919533, -2.06266184, 0.7223717, 4.266299327357346
2.06266184, -2.06266184, 0.62383881, 4.008341003122878
2.12612836, -2.06266184, 0.51241285, 3.739348621827335
2.18959488, -2.06266184, 0.38975107, 3.452328529945736
2.2530614, -2.06266184, 0.25789344, 3.1525347286936833
2.31652792, -2.06266184, 0.11923279, 2.849310095095692
2.37999443, -2.06266184, -0.023528, 2.552189827140651
2.44346095, -2.06266184, -0.16743123, 2.2572812284915273
